id_identificador;descripcion;direccion;fechaAlta;id_barrio;id_geometria;id_municipio;id_identificador_tipo;id_usuario;id_zona;id_zona_administrativa;fecha_actualizacion;codigo_unico;habilitado;metros_cuadrados;latitud;longitud
2590745;MURANO, S.R.L.;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654736;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590747;KUSTOS SA;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654738;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590748;GRANDAMARINA, DANIEL;HIPOLITO YRIGOYEN 3921;21/8/2025 20:18;25022;14654739;377;650;9505;25308;;;;True;;-34,53537686;-58,51491035
2590749;STANZIANO SRL;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654740;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590750;SOUTIÃ±O, HERNAN DARIO;HIPOLITO YRIGOYEN 3908;21/8/2025 20:18;25022;14654741;377;650;9505;25308;;;;True;;-34,53537766;-58,51473866
2590751;STANZIANO SRL;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654742;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590753;NEW LIFESTYLE SRL;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654744;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590754;NORDELCO S.R.L.;BARTOLOME MITRE 1590;21/8/2025 20:18;25022;14654745;377;650;9505;25308;;;;True;;-34,5353805;-58,50898463
2590755;FRESHNEW S.A.S;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654746;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590757;FRESHNEW SAS;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654748;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590759;LJM DESARROLLOS E INVERSIONES SRL;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654750;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590761;NIPERRO S.R.L;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654752;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590762;MANEJA2 S.R.L;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654753;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590763;ITSG S.R.L.;JOSE DE SAN MARTIN 3430;21/8/2025 20:18;25022;14654754;377;650;9505;25308;;;;True;;-34,53549315;-58,50729103
2590766;CONTSOMANOLAKI ALEJANDRO MARCE;JULIAN S AGUERO 1517;21/8/2025 20:18;25022;14654757;377;650;9505;25308;;;;True;;-34,53550281;-58,50793674
2590772;CASA GRANDE PINCHAS S.R.L.;JULIAN S AGUERO 1515;21/8/2025 20:18;25022;14654763;377;650;9505;25308;;;;True;;-34,53551782;-58,50792638
2590777;COSENTINO, CARLOS HUMBERTO;ITALIA 4160;21/8/2025 20:18;25022;14654768;377;650;9505;25308;;;;True;;-34,53552139;-58,518284
2590783;COMERCIO ELIDA AIDA;BARTOLOME MITRE 1545;21/8/2025 20:18;25022;14654774;377;650;9505;25308;;;;True;;-34,53559782;-58,5086018
2590799;MAÑEZ VELASCO JESUS;BARTOLOME MITRE 1541;21/8/2025 20:18;25022;14654790;377;650;9505;25308;;;;True;;-34,53562654;-58,50858601
2590803;GARCIA MARTA ISABEL;JULIAN S AGUERO 1509;21/8/2025 20:18;25022;14654794;377;650;9505;25308;;;;True;;-34,53556286;-58,50789532
2590814;AV SAN MARTIN 3314 SOCIEDAD  A;JOSE DE SAN MARTIN 3314;21/8/2025 20:18;25022;14654805;377;650;9505;25308;;;;True;;-34,53466764;-58,50560155
2590816;SANITARIOS LONJEDO S R L;JOSE DE SAN MARTIN 3449;21/8/2025 20:18;25022;14654807;377;650;9505;25308;;;;True;;-34,53564655;-58,50777389
2590817;FORCELLATI MARCELO DANIEL;BARTOLOME MITRE 1650;21/8/2025 20:18;25022;14654808;377;650;9505;25308;;;;True;;-34,53467202;-58,50937405
2590835;ASSELBORN, MIRTA RAQUEL;JOSE DE SAN MARTIN 3331;21/8/2025 20:18;25022;14654826;377;650;9505;25308;;;;True;;-34,5346952;-58,50583017
2590838;UMBRIEL SRL;LEANDRO N ALEM 1965;21/8/2025 20:18;25022;14654829;377;650;9505;25308;;;;True;;-34,53470029;-58,51563818
2590841;RITZINGER RODOLFO;JUAN J PRINGLES 3567;21/8/2025 20:18;25022;14654832;377;650;9505;25308;;;;True;;-34,53471203;-58,50975325
2590844;TOSINI, CARLOS ALEJANDRO;JOSE DE SAN MARTIN 3335;21/8/2025 20:18;25022;14654835;377;650;9505;25308;;;;True;;-34,53471517;-58,50587121
2590854;RIVELLI, NOEMI;VALENTIN VERGARA 3371;21/8/2025 20:18;25022;14654845;377;650;9505;25308;;;;True;;-34,53565988;-58,50570254
2590861;TELECOM ARGENTINA STET FRANCE TELECOM S.A;JOSE DE SAN MARTIN 3446;21/8/2025 20:18;25022;14654852;377;650;9505;25308;;;;True;;-34,53566558;-58,50764191
2590864;FORCELLATI MARCELO Y FORCELLATI JOSE LUIS SOCIENDAD DE LA SECCION IV LGS;JUAN J PRINGLES 3569;21/8/2025 20:18;25022;14654855;377;650;9505;25308;;;;True;;-34,53472765;-58,50978495
2590866;BOVEDA, SILVIA MARISA;ESMERALDA 4283;21/8/2025 20:18;25022;14654857;377;650;9505;25308;;;;True;;-34,53568058;-58,52042727
2590867;MITRE IMPORT S.A.;JUAN J PRINGLES 3569;21/8/2025 20:18;25022;14654858;377;650;9505;25308;;;;True;;-34,53472765;-58,50978495
2590870;BENOLICH DE QUERCIA ISABEL CARMEN;JOSE DE SAN MARTIN 3339;21/8/2025 20:18;25022;14654861;377;650;9505;25308;;;;True;;-34,53473514;-58,50591225
2590873;MOJO SRL;BARTOLOME MITRE 1533;21/8/2025 20:18;25022;14654864;377;650;9505;25308;;;;True;;-34,53568398;-58,50855443
2590876;FELICE, RONALD;JOSE DE SAN MARTIN 3455;21/8/2025 20:18;25022;14654867;377;650;9505;25308;;;;True;;-34,5357517;-58,50798797
2590882;ASOCIACION CASA EDITORA SUDAMERICANA;JOSE DE SAN MARTIN 3470;21/8/2025 20:18;25022;14654873;377;650;9505;25308;;;;True;;-34,53586739;-58,50805276
2590883;INDUQUIMICA ARGENTINA S.A;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654874;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590885;AMIGORENA CECILIA GABRIELA;JOSE DE SAN MARTIN 3485;21/8/2025 20:18;25022;14654876;377;650;9505;25308;;;;True;;-34,53587823;-58,50824562
2590886;BRENSON AUTOS SA;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654877;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590887;SOUTH DATA S.R.L.;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654878;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590888;IANNINO GUSTAVO DANIEL RAMON;BARTOLOME MITRE 1521;21/8/2025 20:18;25022;14654879;377;650;9505;25308;;;;True;;-34,53577014;-58,50850705
2590890;PATAGONIA EVENTOS S.R.L.;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654881;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590891;PIANTADOSI CARLOS ALEJANDRO;BARTOLOME MITRE 1521;21/8/2025 20:18;25022;14654882;377;650;9505;25308;;;;True;;-34,53577014;-58,50850705
2590892;AVG 1 S. R. L.;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654883;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590894;AVG 1 S.R.L.;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654885;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590896;LJM DESARROLLOS E INVERSIONES;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654887;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590898;IMPORTADORA CLIMB;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654889;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590901;IMPORTADORA CLIMB SRL;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654892;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590904;DESISCO MAS B S.A.;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654895;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590906;LANATA CLAUDIO ANDRES;JOSE DE SAN MARTIN 3487;21/8/2025 20:18;25022;14654897;377;650;9505;25308;;;;True;;-34,53588666;-58,5082628
2590912;BUSTAMANTE ADRIANA MARCELA;JOSE DE SAN MARTIN 3476;21/8/2025 20:18;25022;14654903;377;650;9505;25308;;;;True;;-34,53589096;-58,50810075
2590914;GRUPO PROLANTEC S.A.;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654905;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590916;DURANTE IRENE MAGDALENA;GERVASIO MENDEZ 2091;21/8/2025 20:18;25022;14654907;377;650;9505;25308;;;;True;;-34,53589707;-58,52198294
2590917;ECO SYSTEM S A;JOSE DE SAN MARTIN 3426;21/8/2025 20:18;25022;14654908;377;650;9505;25308;;;;True;;-34,53545005;-58,50720331
2590922;HERRAJES MAGLIOLA S.A;BARTOLOME MITRE 1565;21/8/2025 20:18;25022;14654913;377;650;9505;25308;;;;True;;-34,53545421;-58,50868076
2590934;SYNTHESIS INFORMATION TECHNOLO;ESTEBAN ECHEVERRIA 1288;21/8/2025 20:18;25022;14654925;377;650;9505;25308;;;;True;;-34,53580752;-58,50298425
2590936;ARCHI CAR WASH S.R.L;BARTOLOME MITRE 1502;21/8/2025 20:18;25022;14654927;377;650;9505;25308;;;;True;;-34,5360204;-58,50863278
2590938;WU XIUZHEN;JOSE DE SAN MARTIN 3480;21/8/2025 20:18;25022;14654929;377;650;9505;25308;;;;True;;-34,53590667;-58,50813274
2590941;SANITARIOS LONJEDO S R L;JOSE DE SAN MARTIN 3456;21/8/2025 20:18;25022;14654932;377;650;9505;25308;;;;True;;-34,5358124;-58,50794078
2590948;GIMENEZ, ANDREA FERNANDA;JOSE DE SAN MARTIN 3510;21/8/2025 20:18;25022;14654939;377;650;9505;25308;;;;True;;-34,536187;-58,50870408
2590951;WIRSOLUT S.A.;ESTEBAN ECHEVERRIA 1240;21/8/2025 20:18;25022;14654942;377;650;9505;25308;;;;True;;-34,53619733;-58,50271464
2590952;MORRONE FEDRA VIVIANA;JOSE DE SAN MARTIN 3484;21/8/2025 20:18;25022;14654943;377;650;9505;25308;;;;True;;-34,53592238;-58,50816474
2590953;ESPOSITO PASCUAL JULIO;JUAN B CABRAL 1560;21/8/2025 20:18;25022;14654944;377;650;9505;25308;;;;True;;-34,53604709;-58,5096542
2590959;MASTROMAURO MARIANO MARTIN;JOSE DE SAN MARTIN 3514;21/8/2025 20:18;25022;14654950;377;650;9505;25308;;;;True;;-34,53619992;-58,50873044
2590960;SALERNO, FRANCO;JOSE DE SAN MARTIN 3475;21/8/2025 20:18;25022;14654951;377;650;9505;25308;;;;True;;-34,53583605;-58,50815974
2590964;PITA GRACIELA;BARTOLOME MITRE 1494;21/8/2025 20:18;25022;14654955;377;650;9505;25308;;;;True;;-34,53620871;-58,50857176
2590967;DORMANN ENRIQUE ESTEBAN Y DE L;JOSE DE SAN MARTIN 3543;21/8/2025 20:18;25022;14654958;377;650;9505;25308;;;;True;;-34,53620967;-58,50892134
2590969;ENCINAS EDITH ESTELA;JOSE DE SAN MARTIN 3518;21/8/2025 20:18;25022;14654960;377;650;9505;25308;;;;True;;-34,53621284;-58,50875679
2590970;BANCO DE GALICIA Y BUENOS AIRE;BARTOLOME MITRE 1511;21/8/2025 20:18;25022;14654961;377;650;9505;25308;;;;True;;-34,53584195;-58,50846757
2590976;HERNANDEZ, EDUARDO JULIAN;BAUTISTA BAIGORRIA 1920;21/8/2025 20:18;25022;14654967;377;650;9505;25308;;;;True;;-34,53584272;-58,51613071
2590979;ROSSI VALENTINA;GERVASIO MENDEZ 2085;21/8/2025 20:18;25022;14654970;377;650;9505;25308;;;;True;;-34,53595084;-58,52194459
2590984;AUTO DEL SOL S A;BARTOLOME MITRE 1499;21/8/2025 20:18;25022;14654975;377;650;9505;25308;;;;True;;-34,53609419;-58,50827345
2590996;DIMINI, IMPRESORES S.R.L.;JOSE DE SAN MARTIN 3528;21/8/2025 20:18;25022;14654987;377;650;9505;25308;;;;True;;-34,53624514;-58,50882268
2591003;AYALA FELIX FORTUNATO;ANTONIO MALAVER 4436;21/8/2025 20:18;25022;14654994;377;650;9505;25308;;;;True;;-34,53599836;-58,52250217
2591004;MONTERO LAURA NOEMI;ESTANISLAO DEL CAMPO 1299;21/8/2025 20:18;25022;14654995;377;650;9505;25308;;;;True;;-34,53624698;-58,50416309
2591005;CHEHEID LAURA BEATRIZ;HIPOLITO YRIGOYEN 4040;21/8/2025 20:18;25022;14654996;377;650;9505;25308;;;;True;;-34,53611886;-58,51620764
2591006;PORTELA ESTEFANIA Y CIA;BARTOLOME MITRE 1488;21/8/2025 20:18;25022;14654997;377;650;9505;25308;;;;True;;-34,53624971;-58,5085551
2591011;NULHEM MARISA;HIPOLITO YRIGOYEN 4060;21/8/2025 20:18;25022;14655002;377;650;9505;25308;;;;True;;-34,53630203;-58,51656837
2591014;CABERO, FERNANDO ALBERTO;BARTOLOME MITRE 1465;21/8/2025 20:18;25022;14655005;377;650;9505;25308;;;;True;;-34,53630809;-58,50818657
2591015;SPIRITO VITTAR FERNANDO FRANCO;HIPOLITO YRIGOYEN 4042;21/8/2025 20:18;25022;14655006;377;650;9505;25308;;;;True;;-34,53612478;-58,51621922
2591016;CABERO FACUNDO EMILIANO;BARTOLOME MITRE 1504;21/8/2025 20:18;25022;14655007;377;650;9505;25308;;;;True;;-34,53600586;-58,50864078
2591017;SINIGAGLIA MIGUEL ANGEL;HIPOLITO YRIGOYEN 4047;21/8/2025 20:18;25022;14655008;377;650;9505;25308;;;;True;;-34,53612679;-58,51638889
2591020;RIOS FERNANDEZ, ROLANDO;JOSE DE SAN MARTIN 3515;21/8/2025 20:18;25022;14655011;377;650;9505;25308;;;;True;;-34,5361268;-58,5087523
2591021;PREMIUM BEDS S.A;ESMERALDA 4396;21/8/2025 20:18;25022;14655012;377;650;9505;25308;;;;True;;-34,53632439;-58,52156389
2591028;FERNANDEZ A.DE PEREZ LUIS;HIPOLITO YRIGOYEN 4095;21/8/2025 20:18;25022;14655019;377;650;9505;25308;;;;True;;-34,53648752;-58,51710958
2591031;DEFCO SEGURIDAD S.A;VALENTIN VERGARA 3460;21/8/2025 20:18;25022;14655022;377;650;9505;25308;;;;True;;-34,53627451;-58,50680755
2591032;GEREZ JOSE VICTOR;HIPOLITO YRIGOYEN 4048;21/8/2025 20:18;25022;14655023;377;650;9505;25308;;;;True;;-34,53614255;-58,51625394
2591033;FERNANDEZ MARCELO JAVIER;BARTOLOME MITRE 1452;21/8/2025 20:18;25022;14655024;377;650;9505;25308;;;;True;;-34,53649576;-58,50845515
2591034;SPIRITO CARLOS ENRIQUE;BARTOLOME MITRE 1484;21/8/2025 20:18;25022;14655025;377;650;9505;25308;;;;True;;-34,53627705;-58,508544
2591035;DE LEO FACUNDO NICOLAS;JOSE DE SAN MARTIN 3521;21/8/2025 20:18;25022;14655026;377;650;9505;25308;;;;True;;-34,53614456;-58,50878852
2591040;RABITA CLAUDIO FABIAN;BARTOLOME MITRE 1467;21/8/2025 20:18;25022;14655031;377;650;9505;25308;;;;True;;-34,5362955;-58,50819168
2591054;BAEZ, MONICA NOEMI;JOSE DE SAN MARTIN 3617;21/8/2025 20:18;25022;14655045;377;650;9505;25308;;;;True;;-34,53652042;-58,5095554
2591056;AUTOSERVICIO AMERICANO DEL EMB;BARTOLOME MITRE 1474;21/8/2025 20:18;25022;14655047;377;650;9505;25308;;;;True;;-34,5363454;-58,50851623
2591057;MANNIELLO CARLOS ENRIQUE;FRANCIA 4128;21/8/2025 20:18;25022;14655048;377;650;9505;25308;;;;True;;-34,53615514;-58,51796474
2591059;AUTOSERVICIO AMERICANO DEL EMB;BARTOLOME MITRE 1431;21/8/2025 20:18;25022;14655050;377;650;9505;25308;;;;True;;-34,53652198;-58,50809968
2591060;FERNANDEZ, DAIANA SOLEDAD;JOSE DE SAN MARTIN 3639;21/8/2025 20:18;25022;14655051;377;650;9505;25308;;;;True;;-34,53660045;-58,50971875
2591063;EMPRENDER ASOC.CIVIL;JOSE DE SAN MARTIN 3639;21/8/2025 20:18;25022;14655054;377;650;9505;25308;;;;True;;-34,53660045;-58,50971875
2591064;CANAKCIOGLU HERNAN;JULIO A ROCA 3201;21/8/2025 20:18;25022;14655055;377;650;9505;25308;;;;True;;-34,53652231;-58,50250754
2591068;MARTINEZ, ROCIO BELEN;JULIO A ROCA 3201;21/8/2025 20:18;25022;14655059;377;650;9505;25308;;;;True;;-34,53652231;-58,50250754
2591074;DONATO JORGE LEONARDO;HIPOLITO YRIGOYEN 4102;21/8/2025 20:18;25022;14655065;377;650;9505;25308;;;;True;;-34,53661508;-58,51719661
2591079;ESPERON DA RIVA, ENRIQUE;FRANCIA 4216;21/8/2025 20:18;25022;14655070;377;650;9505;25308;;;;True;;-34,53662324;-58,51892474
2591080;BESSNALIAN EMA CATALINA;JOSE DE SAN MARTIN 3621;21/8/2025 20:18;25022;14655071;377;650;9505;25308;;;;True;;-34,53653497;-58,5095851
2591081;BELLI LUIS ERNESTO;ESTANISLAO DEL CAMPO 1249;21/8/2025 20:18;25022;14655072;377;650;9505;25308;;;;True;;-34,53662912;-58,50389876
2591086;SAAVEDRA MARIA ELENA;HIPOLITO YRIGOYEN 4072;21/8/2025 20:18;25022;14655077;377;650;9505;25308;;;;True;;-34,53639225;-58,51674943
2591095;GRUPO BASICOS S.A.;JOSE DE SAN MARTIN 3576;21/8/2025 20:18;25022;14655086;377;650;9505;25308;;;;True;;-34,53640016;-58,50913894
2591104;FAR, MARIEL ANDREA;GREGORIO FUNES 1565;21/8/2025 20:18;25022;14655095;377;650;9505;25308;;;;True;;-34,53640842;-58,51048638
2591105;YOVERNO RICARDO DANIEL;BARTOLOME MITRE 1411;21/8/2025 20:18;25022;14655096;377;650;9505;25308;;;;True;;-34,5366478;-58,50804857
2591107;CONDISTELEC, SA;CARLOS PELLEGRINI 1804;21/8/2025 20:18;25022;14655098;377;650;9505;25308;;;;True;;-34,53671013;-58,51593637
2591111;GUTIERREZ MARIANA LORENA;GERVASIO MENDEZ 2033;21/8/2025 20:18;25022;14655102;377;650;9505;25308;;;;True;;-34,53655215;-58,52151622
2591117;AQUAPOWER, SA;CARLOS PELLEGRINI 1802;21/8/2025 20:18;25022;14655108;377;650;9505;25308;;;;True;;-34,53671977;-58,5159275
2591121;BENITEZ DANIEL OSVALDO;JOSE DE SAN MARTIN 3673;21/8/2025 20:18;25022;14655112;377;650;9505;25308;;;;True;;-34,53672414;-58,50997121
2591122;BASICOS LATAM S.A.;JOSE DE SAN MARTIN 3584;21/8/2025 20:18;25022;14655113;377;650;9505;25308;;;;True;;-34,536426;-58,50919165
2591123;MARTINEZ, EXEQUIEL VICTOR;JOSE DE SAN MARTIN 3677;21/8/2025 20:18;25022;14655114;377;650;9505;25308;;;;True;;-34,53673869;-58,51000092
2591127;OCHIUTO, MARCELA ADRIANA;ESMERALDA 4404;21/8/2025 20:18;25022;14655118;377;650;9505;25308;;;;True;;-34,53644022;-58,52179816
2591129;CAMPO DE SABORES SAS;BARTOLOME MITRE 1416;21/8/2025 20:18;25022;14655120;377;650;9505;25308;;;;True;;-34,53674181;-58,5083552
2591131;OYHARZABAL, JULIA, CLARA;GERVASIO MENDEZ 2045;21/8/2025 20:18;25022;14655122;377;650;9505;25308;;;;True;;-34,53644274;-58,52159382
2591137;DOS SANTOS, ROGELIO;HIPOLITO YRIGOYEN 4090;21/8/2025 20:18;25022;14655128;377;650;9505;25308;;;;True;;-34,53656084;-58,51708776
2591143;FANELLI JOSE DOMINGO;HIPOLITO YRIGOYEN 4133;21/8/2025 20:18;25022;14655134;377;650;9505;25308;;;;True;;-34,53675917;-58,51765473
2591144;FERRETERIA INDUSTRIAL DAFER S;JOSE DE SAN MARTIN 3661;21/8/2025 20:18;25022;14655135;377;650;9505;25308;;;;True;;-34,53668048;-58,50988211
2591154;CABANILLA MICAELA;JOSE DE SAN MARTIN 3685;21/8/2025 20:18;25022;14655145;377;650;9505;25308;;;;True;;-34,53676779;-58,51006032
2591156;YU ZHONG;JOSE DE SAN MARTIN 3624;21/8/2025 20:18;25022;14655147;377;650;9505;25308;;;;True;;-34,53657136;-58,50948829
2591171;CERIOLO ANALIA PAULA;HIPOLITO YRIGOYEN 4091;21/8/2025 20:18;25022;14655162;377;650;9505;25308;;;;True;;-34,53647017;-58,51707477
2591173;WINKELMANN SERGIO ALEJANDRO;JOSE DE SAN MARTIN 3680;21/8/2025 20:18;25022;14655164;377;650;9505;25308;;;;True;;-34,53679945;-58,50995384
2591180;MAFERSA SAIC;JOSE DE SAN MARTIN 3605;21/8/2025 20:18;25022;14655171;377;650;9505;25308;;;;True;;-34,53647676;-58,50946629
2591183;CARDUCCI ARIEL LEONARDO;JOSE DE SAN MARTIN 3697;21/8/2025 20:18;25022;14655174;377;650;9505;25308;;;;True;;-34,53681145;-58,51014942
2591191;RODRIGUEZ, ERNESTO DANIEL;ITALIA 4395;21/8/2025 20:18;25022;14655182;377;650;9505;25308;;;;True;;-34,53685151;-58,52118974
2591197;BLANCO HUGO ALBERTO;BARTOLOME MITRE 1399;21/8/2025 20:18;25022;14655188;377;650;9505;25308;;;;True;;-34,5368565;-58,50795915
2591201;PAESANO, CARLOS ALBERTO;BARTOLOME MITRE 1377;21/8/2025 20:18;25022;14655192;377;650;9505;25308;;;;True;;-34,53703577;-58,50787965
2591204;IBARRA NESTOR EMMANUEL;BARTOLOME MITRE 1377;21/8/2025 20:18;25022;14655195;377;650;9505;25308;;;;True;;-34,53703577;-58,50787965
2591207;CALVELO RAUL HORACIO;BARTOLOME MITRE 1396;21/8/2025 20:18;25022;14655198;377;650;9505;25308;;;;True;;-34,53703611;-58,50822767
2591212;PINO, DAMIAN EZEQUIEL;JOSE DE SAN MARTIN 3716;21/8/2025 20:18;25022;14655203;377;650;9505;25308;;;;True;;-34,53704019;-58,51044522
2591224;FERNANDO BELLONI S.A.;BARTOLOME MITRE 1394;21/8/2025 20:18;25022;14655215;377;650;9505;25308;;;;True;;-34,53705227;-58,5082205
2591236;GRACIOTTI ALFREDO JOSE;JULIO A ROCA 3308;21/8/2025 20:18;25022;14655227;377;650;9505;25308;;;;True;;-34,53719924;-58,50376551
2591240;OKFF S.R.L.;CARLOS PELLEGRINI 1756;21/8/2025 20:18;25022;14655231;377;650;9505;25308;;;;True;;-34,53709042;-58,51558668
2591241;LUISI JULIETA MARIA;JULIO A ROCA 3310;21/8/2025 20:18;25022;14655232;377;650;9505;25308;;;;True;;-34,53720902;-58,50378622
2591245;NAZAR, MARCELA CLAUDIA;JOSE DE SAN MARTIN 3711;21/8/2025 20:18;25022;14655236;377;650;9505;25308;;;;True;;-34,5369579;-58,51044836
2591249;CONDISTELEC S A;LIBERTAD 4110;21/8/2025 20:18;25022;14655240;377;650;9505;25308;;;;True;;-34,5372129;-58,51665451
2591255;CAPELLA GABRIELA ALEJANDRA;JOSE DE SAN MARTIN 3732;21/8/2025 20:18;25022;14655246;377;650;9505;25308;;;;True;;-34,53712059;-58,51060934
2591256;GJAFEM INSTRUMENTO S.R.L;JOSE DE SAN MARTIN 3702;21/8/2025 20:18;25022;14655247;377;650;9505;25308;;;;True;;-34,53696983;-58,51030162
2591270;CONDISTELEC S A;CARLOS PELLEGRINI 1785;21/8/2025 20:18;25022;14655261;377;650;9505;25308;;;;True;;-34,53689516;-58,5156567
2591276;MARRACO VALERIA MARIANA;JOSE DE SAN MARTIN 3701;21/8/2025 20:18;25022;14655267;377;650;9505;25308;;;;True;;-34,53690765;-58,51034578
2591277;GARCIA, MAXIMILIANO PABLO;JOSE DE SAN MARTIN 3747;21/8/2025 20:18;25022;14655268;377;650;9505;25308;;;;True;;-34,53713882;-58,51081763
2591283;AMYC CONSTRUCCIONES S.R.L.;VALENTIN VERGARA 3604;21/8/2025 20:18;25022;14655274;377;650;9505;25308;;;;True;;-34,53699272;-58,5083356
2591284;VALDI DIEGO LEANDRO;JOSE DE SAN MARTIN 3787;21/8/2025 20:18;25022;14655275;377;650;9505;25308;;;;True;;-34,53733983;-58,51122793
2591286;WERNER RICARDO ANTONIO GUILLERMO;ESTANISLAO DEL CAMPO 1201;21/8/2025 20:18;25022;14655277;377;650;9505;25308;;;;True;;-34,53699598;-58,503645
2591290;GONZALEZ PIRIS ALFREDO ENRIQUE;JUSTO J DE URQUIZA 3474;21/8/2025 20:18;25022;14655281;377;650;9505;25308;;;;True;;-34,53722887;-58,50635007
2591293;SANCHEZ COMES JUAN MARIA;PERU 1546;21/8/2025 20:18;25022;14655284;377;650;9505;25308;;;;True;;-34,53715363;-58,51169274
2591296;LIN LIYING;JOSE DE SAN MARTIN 3710;21/8/2025 20:18;25022;14655287;377;650;9505;25308;;;;True;;-34,53701004;-58,51038368
2591297;D.C. ENERGY S.A;JUSTO J DE URQUIZA 3501;21/8/2025 20:18;25022;14655288;377;650;9505;25308;;;;True;;-34,53736966;-58,50682222
2591299;LINARDOS, CONSTANTINO;JOSE DE SAN MARTIN 3793;21/8/2025 20:18;25022;14655290;377;650;9505;25308;;;;True;;-34,53736998;-58,51128948
2591303;AMERICAN CONFORT S A;GREGORIO FUNES 1461;21/8/2025 20:18;25022;14655294;377;650;9505;25308;;;;True;;-34,53716918;-58,50998528
2591307;CHIAPPERO JULIO CESAR;JULIO A ROCA 3302;21/8/2025 20:18;25022;14655298;377;650;9505;25308;;;;True;;-34,5371699;-58,50370338
2591314;MERELES DEORACIO;JOSE DE SAN MARTIN 3756;21/8/2025 20:18;25022;14655305;377;650;9505;25308;;;;True;;-34,5372412;-58,51085553
2591315;PRIETO, WALTER RODOLFO;JOSE DE SAN MARTIN 3714;21/8/2025 20:18;25022;14655306;377;650;9505;25308;;;;True;;-34,53703014;-58,51042471
2591316;PIRES VIEIRA CLAUDIO FABIANO;PERU 1542;21/8/2025 20:18;25022;14655307;377;650;9505;25308;;;;True;;-34,53717735;-58,51167585
2591317;MORALES, ADRIAN DANIEL;JULIO A ROCA 3329;21/8/2025 20:18;25022;14655308;377;650;9505;25308;;;;True;;-34,53724415;-58,50403646
2591319;MARCHAL JORGE LUIS;JOSE DE SAN MARTIN 3769;21/8/2025 20:18;25022;14655310;377;650;9505;25308;;;;True;;-34,53724938;-58,5110433
2591320;DIMALUX S.A.;LIBERTAD 4144;21/8/2025 20:18;25022;14655311;377;650;9505;25308;;;;True;;-34,53738;-58,51699627
2591323;GUZMAN, EVANGELINA;JOSE DE SAN MARTIN 3758;21/8/2025 20:18;25022;14655314;377;650;9505;25308;;;;True;;-34,53725125;-58,51087604
2591325;ALMADA ALEJANDRA, MARIA;JOSE DE SAN MARTIN 3802;21/8/2025 20:18;25022;14655316;377;650;9505;25308;;;;True;;-34,53754718;-58,51148122
2591327;OPERACION BROTHERS S.R.L.;JOSE DE SAN MARTIN 3804;21/8/2025 20:18;25022;14655318;377;650;9505;25308;;;;True;;-34,53754974;-58,51148652
2591329;PIRALI DANIEL;JOSE DE SAN MARTIN 3810;21/8/2025 20:18;25022;14655320;377;650;9505;25308;;;;True;;-34,53755743;-58,51150242
